"SiteSubsitePlot","SITE","SUBSITE","PLOT","MOISTURE","LAT","LONG","ELEV","SurveyedArea","AlpArc","lat_grid","lon_grid","gridcell","Region","TempAvSum","PrecipAnn","FRic_slopes","FEve_slopes","SR_slopes","FDis_slopes","ShrubCover_slopes","GraminoidCover_slopes","ForbCover_slopes","WarmQSlope","PrecSlope"
"BYLOT:MESPRAIRIE:60_1","BYLOT","MESPRAIRIE","60_1","MOIST",73.1399267,-79.9843858,70,0.49,"Arctic",73,-79.5,"73_-79.5","North America-East",5.7,235,1.93872864769692,-0.00847868971706378,0.666666666666626,0.0502581085503419,-4.69416785206231,2.89236605026062,1.80180180180169,0.0618111951811969,-1.65798319327736
"BYLOT:MESPRAIRIE:60_2","BYLOT","MESPRAIRIE","60_2","MOIST",73.1399267,-79.9843858,70,0.49,"Arctic",73,-79.5,"73_-79.5","North America-East",5.7,235,2.09345661157824e-15,0.0171677119782191,0,0.0411667640271841,-1.47357723577226,1.07723577235765,0.396341463414609,0.0618111951811969,-1.65798319327736
"BYLOT:MESPRAIRIE:61_1","BYLOT","MESPRAIRIE","61_1","MOIST",73.1399267,-79.9843858,70,0.49,"Arctic",73,-79.5,"73_-79.5","North America-East",5.7,235,-1.25607396694694e-15,0.00643083241447663,0,0.000383667650541784,-7.61904761904714,7.61904761904715,0,0.0618111951811969,-1.65798319327736
"BYLOT:MESPRAIRIE:61_2","BYLOT","MESPRAIRIE","61_2","MOIST",73.1399267,-79.9843858,70,0.49,"Arctic",73,-79.5,"73_-79.5","North America-East",5.7,235,NA,0.0101242600763299,0.333333333333313,0.0863241487370215,-8.98989898989843,8.98989898989844,0,0.0618111951811969,-1.65798319327736
"BYLOT:MESPRAIRIE:62_1","BYLOT","MESPRAIRIE","62_1","MOIST",73.1399267,-79.9843858,70,0.49,"Arctic",73,-79.5,"73_-79.5","North America-East",5.7,235,NA,-0.0058426668676783,0.166666666666657,0.0972284318871823,-3.12407898614775,3.12407898614775,0,0.0618111951811969,-1.65798319327736
"BYLOT:MESPRAIRIE:63_1","BYLOT","MESPRAIRIE","63_1","MOIST",73.1399267,-79.9843858,70,0.49,"Arctic",73,-79.5,"73_-79.5","North America-East",5.7,235,-0.231169391631402,0.0102009179950229,2.09345661157824e-16,0.0532520178428485,-1.43715143715135,1.78035178035167,-0.343200343200322,0.0618111951811969,-1.65798319327736
"BYLOT:MESPRAIRIE:63_2","BYLOT","MESPRAIRIE","63_2","MOIST",73.1399267,-79.9843858,70,0.49,"Arctic",73,-79.5,"73_-79.5","North America-East",5.7,235,1.04644018982408,-0.0080389739027513,0.333333333333313,0.0653546152228276,-1.50501672240794,1.07766629505754,0.4273504273504,0.0618111951811969,-1.65798319327736
"DISKO:DISTURBANCE:A1.6","DISKO","DISTURBANCE","A1.6",NA,69.27,-53.45,202,1,"Arctic",69,-53,"69_-53","GreenIceland",6.5,384,-0.0122136031021939,-0.000125170400646152,0.0359408033826639,0.00411163972463776,0.109298102963406,-0.0278624218999574,-0.0814356810634466,0.0826703103116259,0.463585434173759
"DISKO:DISTURBANCE:A2.2","DISKO","DISTURBANCE","A2.2",NA,69.27,-53.45,202,1,"Arctic",69,-53,"69_-53","GreenIceland",6.5,384,0.722433231922974,0.0127115450741524,0.196319018404914,0.0092693615281015,-0.130316688611068,0.0757849151930742,0.0545317734179918,0.0826703103116259,0.463585434173759
"DISKO:DISTURBANCE:A4.3","DISKO","DISTURBANCE","A4.3",NA,69.27,-53.45,202,1,"Arctic",69,-53,"69_-53","GreenIceland",6.5,384,-0.385747068417492,-0.0273964178241506,-0.0979381443299032,0.00738644528979625,0.493069625172269,-0.455526252697223,-0.0375433724750461,0.0826703103116259,0.463585434173759
"DISKO:DISTURBANCE:A5.1","DISKO","DISTURBANCE","A5.1",NA,69.27,-53.45,202,1,"Arctic",69,-53,"69_-53","GreenIceland",6.5,384,0.239504019229041,-0.00373104900974128,0.112050739957717,0.0100071431454031,-0.0123819098449129,0.132196908095428,-0.119814998250516,0.0826703103116259,0.463585434173759
"DISKO:DISTURBANCE:A6.1","DISKO","DISTURBANCE","A6.1",NA,69.27,-53.45,202,1,"Arctic",69,-53,"69_-53","GreenIceland",6.5,384,0.399013805593104,-0.0109233885062765,-1.11016402512866e-16,-0.00272296112178797,0.288198768884418,-0.131048574347551,-0.157150194536864,0.0826703103116259,0.463585434173759
"DISKO:DISTURBANCE:B1.2","DISKO","DISTURBANCE","B1.2",NA,69.27,-53.45,202,1,"Arctic",69,-53,"69_-53","GreenIceland",6.5,384,0.0895604398129734,-0.00781008259720872,0.0747531734837807,0.0441309196858614,0.265894746631145,0.00918742010717357,-0.27508216673832,0.0826703103116259,0.463585434173759
"DISKO:DISTURBANCE:B2.2","DISKO","DISTURBANCE","B2.2",NA,69.27,-53.45,202,1,"Arctic",69,-53,"69_-53","GreenIceland",6.5,384,0.0994059286865671,-0.00152201381041976,0.0739957716701903,0.00633303502958335,0.385443513725583,-0.368360072035991,-0.0170834416895935,0.0826703103116259,0.463585434173759
"DISKO:DISTURBANCE:B3.4","DISKO","DISTURBANCE","B3.4",NA,69.27,-53.45,202,1,"Arctic",69,-53,"69_-53","GreenIceland",6.5,384,-1.05369672819597,-0.0210663178580766,-0.374999999999967,-0.00775342495413305,0.375939849624023,-0.0469924812030033,-0.328947368421023,0.0826703103116259,0.463585434173759
"DISKO:DISTURBANCE:B4.5","DISKO","DISTURBANCE","B4.5",NA,69.27,-53.45,202,1,"Arctic",69,-53,"69_-53","GreenIceland",6.5,384,-0.206202826678738,0.00691812316758122,-0.0257731958762948,-0.0591698710477327,0.633633511266887,0.102685302147426,-0.736318813414319,0.0826703103116259,0.463585434173759
"DISKO:DISTURBANCE:B6.5","DISKO","DISTURBANCE","B6.5",NA,69.27,-53.45,202,1,"Arctic",69,-53,"69_-53","GreenIceland",6.5,384,0.175809520736926,-0.00124897296577334,0.0359408033826639,0.00622381554704216,0.162419457355134,-0.027693975248028,-0.134725482107104,0.0826703103116259,0.463585434173759
"DISKO:DISTURBANCE:C1.3","DISKO","DISTURBANCE","C1.3",NA,69.27,-53.45,202,1,"Arctic",69,-53,"69_-53","GreenIceland",6.5,384,0.293613539054673,0.0091094932598439,0.112050739957717,0.0283216052183739,-0.137360916492866,0.0686935536456741,0.068667362847191,0.0826703103116259,0.463585434173759
"DISKO:DISTURBANCE:C4.3","DISKO","DISTURBANCE","C4.3",NA,69.27,-53.45,202,1,"Arctic",69,-53,"69_-53","GreenIceland",6.5,384,-0.0953652423072852,-0.00412312239762074,-0.0858895705521508,0.00884927269013085,0.188042567345223,-0.113845799041159,-0.0741967683040653,0.0826703103116259,0.463585434173759
"DISKO:DISTURBANCE:C5.3","DISKO","DISTURBANCE","C5.3",NA,69.27,-53.45,202,1,"Arctic",69,-53,"69_-53","GreenIceland",6.5,384,0.231429946999381,-0.0023525211074086,0.0753768844221138,0.00031801606484645,-0.127375355636073,-0.0826419331079378,0.210017288744011,0.0826703103116259,0.463585434173759
"ENDALEN:BIS-H:BIS-H2","ENDALEN","BIS-H","BIS-H2","MOIST",78.18557,15.74496,120,0.5625,"Arctic",78,15.5,"78_15.5","Eurasia",4,325,-0.778657782339935,-0.000711765831574597,-0.166666666666656,-0.0337486483606861,-1.58730158730148,0.396825396825375,1.19047619047611,0.0400092390471814,0.724369747899172
"ENDALEN:BIS-H:BIS-H3","ENDALEN","BIS-H","BIS-H3","MOIST",78.18557,15.74496,120,0.5625,"Arctic",78,15.5,"78_15.5","Eurasia",4,325,-0.400124993930475,0.0239075161593262,0,0.244473394309258,-11.2169312169305,0.402116402116377,10.8148148148141,0.0400092390471814,0.724369747899172
"ENDALEN:BIS-H:BIS-H4","ENDALEN","BIS-H","BIS-H4","MOIST",78.18557,15.74496,120,0.5625,"Arctic",78,15.5,"78_15.5","Eurasia",4,325,NA,0.0590069514124392,-0.499999999999969,-0.0447220890150638,-2.20043572984736,1.24183006535939,0.958605664487958,0.0400092390471814,0.724369747899172
"ENDALEN:BIS-H:BIS-H5","ENDALEN","BIS-H","BIS-H5","MOIST",78.18557,15.74496,120,0.5625,"Arctic",78,15.5,"78_15.5","Eurasia",4,325,0.525786666715409,0.0325667880374504,0.166666666666656,0.0406659670562841,0.328282828282808,-4.31818181818155,3.98989898989875,0.0400092390471814,0.724369747899172
"ENDALEN:BIS-L:BIS-L10","ENDALEN","BIS-L","BIS-L10","MOIST",78.18557,15.74496,100,0.5625,"Arctic",78,15.5,"78_15.5","Eurasia",4,325,0.214674345235901,-0.0202717315324974,-1.13831703254576e-15,-0.0764538706264118,-2.18253968253974,5.74333900226769,-3.56079931972796,0.0400092390471814,0.724369747899172
"ENDALEN:BIS-L:BIS-L2","ENDALEN","BIS-L","BIS-L2","MOIST",78.18557,15.74496,100,0.5625,"Arctic",78,15.5,"78_15.5","Eurasia",4,325,-0.591806574738136,0.0243986844929302,-0.166666666666669,-0.0309114306416495,0.101449275362318,-0.869565217391317,0.768115942028988,0.0400092390471814,0.724369747899172
"ENDALEN:BIS-L:BIS-L3","ENDALEN","BIS-L","BIS-L3","MOIST",78.18557,15.74496,100,0.5625,"Arctic",78,15.5,"78_15.5","Eurasia",4,325,0.214674345235903,-0.0409788999007402,-1.28197512425572e-16,-0.0939708098048387,-1.36781609195405,3.98275862068974,-2.61494252873569,0.0400092390471814,0.724369747899172
"ENDALEN:BIS-L:BIS-L6","ENDALEN","BIS-L","BIS-L6","MOIST",78.18557,15.74496,100,0.5625,"Arctic",78,15.5,"78_15.5","Eurasia",4,325,-0.340064546321906,0.016365061020461,-0.0833333333333334,0.0732295571900628,-2.94638901196284,2.92054349431404,0.0258455176487902,0.0400092390471814,0.724369747899172
"ENDALEN:BIS-L:BIS-L8","ENDALEN","BIS-L","BIS-L8","MOIST",78.18557,15.74496,100,0.5625,"Arctic",78,15.5,"78_15.5","Eurasia",4,325,NA,-0.00754599175941066,0.083333333333335,-0.0992820511172846,-1.40625000000001,5.88541666666678,-4.47916666666677,0.0400092390471814,0.724369747899172
"ENDALEN:CAS-H:CAS-H2","ENDALEN","CAS-H","CAS-H2","MOIST",78.18557,15.74496,120,0.5625,"Arctic",78,15.5,"78_15.5","Eurasia",4,325,-0.53930540514485,-0.0454017812436377,-0.166666666666656,-0.036874616149886,-0.714479208993589,-0.267506433699034,0.981985642692611,0.0400092390471814,0.724369747899172
"ENDALEN:CAS-H:CAS-H3","ENDALEN","CAS-H","CAS-H3","MOIST",78.18557,15.74496,120,0.5625,"Arctic",78,15.5,"78_15.5","Eurasia",4,325,NA,0.0100276567447537,1.04672830578912e-16,0.0308261001153081,0,0,0,0.0400092390471814,0.724369747899172
"ENDALEN:CAS-H:CAS-H4","ENDALEN","CAS-H","CAS-H4","MOIST",78.18557,15.74496,120,0.5625,"Arctic",78,15.5,"78_15.5","Eurasia",4,325,-0.925762484984333,0.0543617368230917,-0.166666666666656,0.0312345654043214,-1.40273163528969,-0.387596899224783,1.79032853451447,0.0400092390471814,0.724369747899172
"ENDALEN:CAS-L:CAS-L10","ENDALEN","CAS-L","CAS-L10","DRY",78.18557,15.74496,100,0.5625,"Arctic",78,15.5,"78_15.5","Eurasia",4,325,0.243764507696023,0.0238306255503181,0.166666666666669,0.0738372759884056,-6.00129198966418,3.23643410852719,2.76485788113699,0.0400092390471814,0.724369747899172
"ENDALEN:CAS-L:CAS-L1","ENDALEN","CAS-L","CAS-L1","DRY",78.18557,15.74496,100,0.5625,"Arctic",78,15.5,"78_15.5","Eurasia",4,325,0.745342266945271,0.0290340499393653,0.0833333333333349,0.086070656183632,-1.03169174646605,1.12859097127226,-0.0968992248062027,0.0400092390471814,0.724369747899172
"ENDALEN:CAS-L:CAS-L3","ENDALEN","CAS-L","CAS-L3","DRY",78.18557,15.74496,100,0.5625,"Arctic",78,15.5,"78_15.5","Eurasia",4,325,NA,0.0271527850986043,-1.02056009814447e-15,0.0646096187774566,-3.7028013817293e-15,0,-1.12523292872339e-15,0.0400092390471814,0.724369747899172
"ENDALEN:CAS-L:CAS-L9","ENDALEN","CAS-L","CAS-L9","DRY",78.18557,15.74496,100,0.5625,"Arctic",78,15.5,"78_15.5","Eurasia",4,325,NA,0.0364945480509702,-0.250000000000003,0.0370623369262844,-5.58479532163752,2.22222222222227,3.36257309941525,0.0400092390471814,0.724369747899172
"ENDALEN:DRY-H:DRY-H1","ENDALEN","DRY-H","DRY-H1","DRY",78.18557,15.74496,120,0.5625,"Arctic",78,15.5,"78_15.5","Eurasia",4,325,0.0501997548608387,-0.0180384418942607,2.09345661157824e-16,0.0731777089379239,0.277777777777771,-0.555555555555521,0.277777777777761,0.0400092390471814,0.724369747899172
"ENDALEN:DRY-H:DRY-H2","ENDALEN","DRY-H","DRY-H2","DRY",78.18557,15.74496,120,0.5625,"Arctic",78,15.5,"78_15.5","Eurasia",4,325,-1.10444907507003,-0.0278448245749761,-0.499999999999969,-0.0395361119643308,0.502354788069036,-0.340136054421747,-0.162218733647302,0.0400092390471814,0.724369747899172
"ENDALEN:DRY-H:DRY-H4","ENDALEN","DRY-H","DRY-H4","DRY",78.18557,15.74496,120,0.5625,"Arctic",78,15.5,"78_15.5","Eurasia",4,325,-1.45081865514346,-0.027550655835685,-0.666666666666625,-0.156919429124734,4.39743589743563,-2.05128205128192,-2.3461538461537,0.0400092390471814,0.724369747899172
"ENDALEN:DRY-H:DRY-H5","ENDALEN","DRY-H","DRY-H5","DRY",78.18557,15.74496,120,0.5625,"Arctic",78,15.5,"78_15.5","Eurasia",4,325,-0.323897162645713,-0.0337448629697544,-0.166666666666656,-0.0666500371597225,3.28282828282808,-1.57828282828272,-1.70454545454534,0.0400092390471814,0.724369747899172
"ENDALEN:DRY-L:DRY-L1","ENDALEN","DRY-L","DRY-L1","DRY",78.18557,15.74496,100,0.5625,"Arctic",78,15.5,"78_15.5","Eurasia",4,325,0.237795218074913,-0.0137061832779369,-1.28197512425572e-16,0.0031973410986557,0.624687656171923,-0.424787606196908,-0.199900049975025,0.0400092390471814,0.724369747899172
"ENDALEN:DRY-L:DRY-L2","ENDALEN","DRY-L","DRY-L2","DRY",78.18557,15.74496,100,0.5625,"Arctic",78,15.5,"78_15.5","Eurasia",4,325,0.375561584358647,-0.00956802249830534,0.166666666666666,0.022468227725304,-0.830059857837629,1.45202020202019,-0.621960344182558,0.0400092390471814,0.724369747899172
"ENDALEN:DRY-L:DRY-L5","ENDALEN","DRY-L","DRY-L5","DRY",78.18557,15.74496,100,0.5625,"Arctic",78,15.5,"78_15.5","Eurasia",4,325,0.786388782728785,-0.00689287125461625,0.333333333333313,0.0560682949513099,3.34953057852518e-15,-1.71568627450969,1.7156862745097,0.0400092390471814,0.724369747899172
"ENDALEN:DRY-L:DRY-L8","ENDALEN","DRY-L","DRY-L8","DRY",78.18557,15.74496,100,0.5625,"Arctic",78,15.5,"78_15.5","Eurasia",4,325,-0.0460467093499154,0.0239895765722889,0.0833333333333352,0.014554402822921,0.0883236177353775,-1.48604486839783,1.39772125066245,0.0400092390471814,0.724369747899172
"FURI:FURI4:FURI4_T11","FURI","FURI4","FURI4_T11","DRY",61.63542,12.6375,922,1,"Subarctic",61.5,12.5,"61.5_12.5","Eurasia",11.1,743,1.04672830578917e-16,0.0108248302642398,0.0480769230769229,0.026919194871426,0.0372253729485351,-0.03722537294854,0,0.0199063101803219,1.61960784313727
"FURI:FURI4:FURI4_T12","FURI","FURI4","FURI4_T12","DRY",61.63542,12.6375,922,1,"Subarctic",61.5,12.5,"61.5_12.5","Eurasia",11.1,743,0.533148583488007,-0.0254862341334613,0.0833333333333327,-0.00570737536523743,0.0168591613375548,-0.0168591613375549,0,0.0199063101803219,1.61960784313727
"FURI:FURI4:FURI4_T15","FURI","FURI4","FURI4_T15","DRY",61.63542,12.6375,922,1,"Subarctic",61.5,12.5,"61.5_12.5","Eurasia",11.1,743,-0.284841944037058,-0.0124791070549375,-0.0833333333333326,-0.00514988014692246,-0.617283950617282,0.617283950617279,0,0.0199063101803219,1.61960784313727
"FURI:FURI4:FURI4_T16","FURI","FURI4","FURI4_T16","DRY",61.63542,12.6375,922,1,"Subarctic",61.5,12.5,"61.5_12.5","Eurasia",11.1,743,-0.206193998026498,-0.0113955821573185,0.144230769230769,-0.0247745149569239,0.509287698728685,-0.509287698728685,0,0.0199063101803219,1.61960784313727
"FURI:FURI4:FURI4_T17","FURI","FURI4","FURI4_T17","DRY",61.63542,12.6375,922,1,"Subarctic",61.5,12.5,"61.5_12.5","Eurasia",11.1,743,-0.191233902255323,0.00816019146221271,0.0769230769230716,-0.0247048836872343,-0.204493994737179,0.204493994737174,0,0.0199063101803219,1.61960784313727
"FURI:FURI4:FURI4_T20","FURI","FURI4","FURI4_T20","DRY",61.63542,12.6375,922,1,"Subarctic",61.5,12.5,"61.5_12.5","Eurasia",11.1,743,0.179374321611695,0.0270059838346293,0.144230769230769,-0.00775578411682111,2.94581034296218,-2.94581034296218,0,0.0199063101803219,1.61960784313727
"FURI:FURI4:FURI4_T2","FURI","FURI4","FURI4_T2","DRY",61.63542,12.6375,922,1,"Subarctic",61.5,12.5,"61.5_12.5","Eurasia",11.1,743,-0.144879259763304,0.0106242931201407,-7.39601033224445e-17,0.0129820664391707,-0.173368984441481,0.17336898444148,0,0.0199063101803219,1.61960784313727
"FURI:FURI4:FURI4_T3","FURI","FURI4","FURI4_T3","DRY",61.63542,12.6375,922,1,"Subarctic",61.5,12.5,"61.5_12.5","Eurasia",11.1,743,-0.144879259763304,-0.0139306988659511,-7.39601033224445e-17,0.00808281218812804,-3.03886318475199,3.03886318475198,0,0.0199063101803219,1.61960784313727
"FURI:FURI4:FURI4_T4","FURI","FURI4","FURI4_T4","DRY",61.63542,12.6375,922,1,"Subarctic",61.5,12.5,"61.5_12.5","Eurasia",11.1,743,0.267204801640164,-0.0104307704462883,0.0673076923076969,-0.050182171090764,0.405025725275332,-0.405025725275333,0,0.0199063101803219,1.61960784313727
"FURI:FURI4:FURI4_T5","FURI","FURI4","FURI4_T5","DRY",61.63542,12.6375,922,1,"Subarctic",61.5,12.5,"61.5_12.5","Eurasia",11.1,743,0.287792931976581,-0.0133790721604517,0.0833333333333328,-0.0390957094308488,0.215553323288126,-0.215553323288123,0,0.0199063101803219,1.61960784313727
"FURI:FURI4:FURI4_T6","FURI","FURI4","FURI4_T6","DRY",61.63542,12.6375,922,1,"Subarctic",61.5,12.5,"61.5_12.5","Eurasia",11.1,743,NA,-0.00525692388950221,0.124999999999999,0.0433651197026147,-0.33176822271876,0.33176822271876,0,0.0199063101803219,1.61960784313727
"FURI:FURI4:FURI4_T7","FURI","FURI4","FURI4_T7","DRY",61.63542,12.6375,922,1,"Subarctic",61.5,12.5,"61.5_12.5","Eurasia",11.1,743,NA,NA,0.249999999999998,0.0514007517117863,5.98218777152782,-5.98218777152782,0,0.0199063101803219,1.61960784313727
"FURI:FURI4:FURI4_T8","FURI","FURI4","FURI4_T8","DRY",61.63542,12.6375,922,1,"Subarctic",61.5,12.5,"61.5_12.5","Eurasia",11.1,743,-0.213346129019126,0.0202368723729203,-0.048076923076923,-0.0781042679576548,0.0493175362291103,-0.0493175362291099,0,0.0199063101803219,1.61960784313727
"FURI:FURI5:FURI5_T10","FURI","FURI5","FURI5_T10","DRY",61.63542,12.6375,922,1,"Subarctic",61.5,12.5,"61.5_12.5","Eurasia",11.1,743,0.035594428072915,-0.0164268769128443,0,-0.0205828711311126,-0.812985400052268,0.812985400052273,0,0.0199063101803219,1.61960784313727
"FURI:FURI5:FURI5_T12","FURI","FURI5","FURI5_T12","DRY",61.63542,12.6375,922,1,"Subarctic",61.5,12.5,"61.5_12.5","Eurasia",11.1,743,-0.205706707833409,-0.0196517772659846,-0.048076923076923,-0.10605115219728,0.368867570942184,-0.368867570942187,0,0.0199063101803219,1.61960784313727
"FURI:FURI5:FURI5_T14","FURI","FURI5","FURI5_T14","DRY",61.63542,12.6375,922,1,"Subarctic",61.5,12.5,"61.5_12.5","Eurasia",11.1,743,0.179374321611695,-0.0638335348276378,0,-0.0402972452274796,0.147565264340638,-0.147565264340643,0,0.0199063101803219,1.61960784313727
"FURI:FURI5:FURI5_T16","FURI","FURI5","FURI5_T16","DRY",61.63542,12.6375,922,1,"Subarctic",61.5,12.5,"61.5_12.5","Eurasia",11.1,743,0.0806451901576852,-0.0190006541117241,-7.39601033224445e-17,0.0285677032674263,0.196441275069762,-0.196441275069761,0,0.0199063101803219,1.61960784313727
"FURI:FURI5:FURI5_T17","FURI","FURI5","FURI5_T17","DRY",61.63542,12.6375,922,1,"Subarctic",61.5,12.5,"61.5_12.5","Eurasia",11.1,743,-0.0470763080481251,-0.0160570526065947,-0.0480769230769229,0.00932537383756732,0.159647823440961,-0.159647823440962,0,0.0199063101803219,1.61960784313727
"FURI:FURI5:FURI5_T18","FURI","FURI5","FURI5_T18","DRY",61.63542,12.6375,922,1,"Subarctic",61.5,12.5,"61.5_12.5","Eurasia",11.1,743,0.477080104252371,-0.0283690984266289,0.134615384615394,0.020151470661558,0.366719293823869,-0.366719293823866,0,0.0199063101803219,1.61960784313727
"FURI:FURI5:FURI5_T19","FURI","FURI5","FURI5_T19","DRY",61.63542,12.6375,922,1,"Subarctic",61.5,12.5,"61.5_12.5","Eurasia",11.1,743,0.191233902255324,0.0399502556770619,0.0833333333333328,0.00811053733699911,-0.0861553891129428,0.0861553891129452,0,0.0199063101803219,1.61960784313727
"FURI:FURI5:FURI5_T1","FURI","FURI5","FURI5_T1","DRY",61.63542,12.6375,922,1,"Subarctic",61.5,12.5,"61.5_12.5","Eurasia",11.1,743,0.168120290169172,-0.0385397741327612,-0.0480769230769229,-0.0767835860343159,0.469921646700638,-0.461501870329905,-0.00841977637073958,0.0199063101803219,1.61960784313727
"FURI:FURI5:FURI5_T20","FURI","FURI5","FURI5_T20","DRY",61.63542,12.6375,922,1,"Subarctic",61.5,12.5,"61.5_12.5","Eurasia",11.1,743,2.09345661157835e-16,0.0293241518900868,0,0.047127157449273,-0.976247987117548,0.976247987117545,0,0.0199063101803219,1.61960784313727
"FURI:FURI5:FURI5_T2","FURI","FURI5","FURI5_T2","DRY",61.63542,12.6375,922,1,"Subarctic",61.5,12.5,"61.5_12.5","Eurasia",11.1,743,-0.369799956966483,0.00571623452780629,-0.0833333333333326,-0.0273540251264231,-1.15856777493606,1.15856777493605,0,0.0199063101803219,1.61960784313727
"FURI:FURI5:FURI5_T3","FURI","FURI5","FURI5_T3","DRY",61.63542,12.6375,922,1,"Subarctic",61.5,12.5,"61.5_12.5","Eurasia",11.1,743,-0.168595815526692,-0.00551920541619572,-0.0769230769230718,0.0138455943849609,0.116665697265119,-0.11666569726512,0,0.0199063101803219,1.61960784313727
"FURI:FURI5:FURI5_T4","FURI","FURI5","FURI5_T4","DRY",61.63542,12.6375,922,1,"Subarctic",61.5,12.5,"61.5_12.5","Eurasia",11.1,743,-0.105413187442739,-0.0181526149801351,-0.0288461538461488,-0.0341748554463076,0.92918100136945,-0.929181001369453,0,0.0199063101803219,1.61960784313727
"FURI:FURI5:FURI5_T6","FURI","FURI5","FURI5_T6","DRY",61.63542,12.6375,922,1,"Subarctic",61.5,12.5,"61.5_12.5","Eurasia",11.1,743,0.0196056952914104,-0.0276567729195967,-7.39601033224445e-17,0.0475193704804388,0.24941049301352,-0.249410493013522,0,0.0199063101803219,1.61960784313727
"FURI:FURI5:FURI5_T8","FURI","FURI5","FURI5_T8","DRY",61.63542,12.6375,922,1,"Subarctic",61.5,12.5,"61.5_12.5","Eurasia",11.1,743,-0.103485185545209,-0.022379617114324,-7.39601033224445e-17,0.00239388949270418,0.885319524640931,-0.885319524640932,0,0.0199063101803219,1.61960784313727
"FURI:FURI5:FURI5_T9","FURI","FURI5","FURI5_T9","DRY",61.63542,12.6375,922,1,"Subarctic",61.5,12.5,"61.5_12.5","Eurasia",11.1,743,NA,-0.0172845337210029,-0.0961538461538458,-0.0711436651306339,0.53221686063014,-0.532216860630142,0,0.0199063101803219,1.61960784313727
"FURI:FURI6:FURI6_T10","FURI","FURI6","FURI6_T10","DRY",61.63542,12.6375,922,1,"Subarctic",61.5,12.5,"61.5_12.5","Eurasia",11.1,743,0.322856449812326,-0.0071055408393287,0.0673076923076968,-0.0509425884846002,0.0532808600631349,-0.0532808600631351,0,0.0199063101803219,1.61960784313727
"FURI:FURI6:FURI6_T11","FURI","FURI6","FURI6_T11","DRY",61.63542,12.6375,922,1,"Subarctic",61.5,12.5,"61.5_12.5","Eurasia",11.1,743,-0.00573165477418969,-0.0106973397109367,-7.39601033224445e-17,-0.104360849017146,0.0860630750189383,-0.0860630750189394,0,0.0199063101803219,1.61960784313727
"FURI:FURI6:FURI6_T13","FURI","FURI6","FURI6_T13","DRY",61.63542,12.6375,922,1,"Subarctic",61.5,12.5,"61.5_12.5","Eurasia",11.1,743,0.221231055623651,-0.0261364881507581,0.0480769230769227,-0.00303151611592486,0.117040928188228,-0.117040928188238,0,0.0199063101803219,1.61960784313727
"FURI:FURI6:FURI6_T14","FURI","FURI6","FURI6_T14","DRY",61.63542,12.6375,922,1,"Subarctic",61.5,12.5,"61.5_12.5","Eurasia",11.1,743,0.106095218428532,-0.0100561822562652,0.0288461538461487,0.0132980298278095,-0.395700202584612,0.395700202584616,0,0.0199063101803219,1.61960784313727
"FURI:FURI6:FURI6_T18","FURI","FURI6","FURI6_T18","DRY",61.63542,12.6375,922,1,"Subarctic",61.5,12.5,"61.5_12.5","Eurasia",11.1,743,-0.223529793826218,0.0319869876208863,-0.0833333333333326,0.0635633179543903,0.206517059519966,-0.206517059519964,0,0.0199063101803219,1.61960784313727
"FURI:FURI6:FURI6_T19","FURI","FURI6","FURI6_T19","DRY",61.63542,12.6375,922,1,"Subarctic",61.5,12.5,"61.5_12.5","Eurasia",11.1,743,-0.190425635354787,-0.0449346534944372,-0.0833333333333326,-0.186122862513365,0.023584905660381,-0.0235849056603773,0,0.0199063101803219,1.61960784313727
"FURI:FURI6:FURI6_T1","FURI","FURI6","FURI6_T1","DRY",61.63542,12.6375,922,1,"Subarctic",61.5,12.5,"61.5_12.5","Eurasia",11.1,743,0.420775394416355,0.015098705165751,0.124999999999999,0.109808765360689,0.00366388943847297,-0.00366388943847222,0,0.0199063101803219,1.61960784313727
"FURI:FURI6:FURI6_T3","FURI","FURI6","FURI6_T3","DRY",61.63542,12.6375,922,1,"Subarctic",61.5,12.5,"61.5_12.5","Eurasia",11.1,743,2.09345661157835e-16,-0.0269291320143214,0,-0.138955384531812,-0.673091260348386,0.673091260348388,0,0.0199063101803219,1.61960784313727
"FURI:FURI6:FURI6_T4","FURI","FURI6","FURI6_T4","DRY",61.63542,12.6375,922,1,"Subarctic",61.5,12.5,"61.5_12.5","Eurasia",11.1,743,0.0880725645472327,0.000245729925210418,0.0480769230769228,0.12201259743147,-0.0318930409815455,0.0318930409815419,0,0.0199063101803219,1.61960784313727
"FURI:FURI6:FURI6_T5","FURI","FURI6","FURI6_T5","DRY",61.63542,12.6375,922,1,"Subarctic",61.5,12.5,"61.5_12.5","Eurasia",11.1,743,-0.0944163086822709,-0.0198138490186425,0,0.0459197547685138,-0.103174603174603,0.103174603174603,0,0.0199063101803219,1.61960784313727
"FURI:FURI6:FURI6_T6","FURI","FURI6","FURI6_T6","DRY",61.63542,12.6375,922,1,"Subarctic",61.5,12.5,"61.5_12.5","Eurasia",11.1,743,-0.0322708120844364,0.0147680005217768,0.019230769230774,0.0274974985425326,0.24616480385713,-0.246164803857128,0,0.0199063101803219,1.61960784313727
