"row_ID","SiteSubsitePlotYear","SiteSubsitePlot","SiteSubsite","SITE","SUBSITE","PLOT","YEAR","YEAR_earliest","YEAR_latest","Repeats","ValueType","Method","SurveyedArea","LAT","LONG","lat_grid","lon_grid","gridcell","Region","FRic","FEve","SR","FDis","qual.FRic","AlpArc","AZONE","ELEV","MOISTURE","TempSeas","TempMaxSum","TempMinWin","TempAvSum","TempAvWin","PrecipAnn","PrecipSeas","SnowAnn","permafrost","EShrubCover","DShrubCover","GraminoidCover","ForbCover","PlotDominatingFG"
3341,"JAMESONLAND:COLORADO:CTL_3_5:2020","JAMESONLAND:COLORADO:CTL_3_5","JAMESONLAND:COLORADO","JAMESONLAND","COLORADO","CTL_3_5",2020,2020,2020,1,"pf_all_plot","Point-framing (sum)",0.2178,71.58566298,-23.97807302,71.5,-23.5,"71.5_-23.5","GreenIceland",18.1311347389693,0.758236794968706,7,2.551495891862,0.840909941400894,"Arctic","",NA,NA,8937,4.8,-23.6,2,-21.1,248,27,194,"continuous",14.2857142857143,35.7142857142857,35.7142857142857,14.2857142857143,"None"
3342,"JAMESONLAND:COLORADO:CTL_3_6:2020","JAMESONLAND:COLORADO:CTL_3_6","JAMESONLAND:COLORADO","JAMESONLAND","COLORADO","CTL_3_6",2020,2020,2020,1,"pf_all_plot","Point-framing (sum)",0.2178,71.58566298,-23.97807302,71.5,-23.5,"71.5_-23.5","GreenIceland",13.9416960480255,0.821541708613571,6,2.8990909969407,0.809307437046243,"Arctic","",NA,NA,8937,4.8,-23.6,2,-21.1,248,27,194,"continuous",40,15,40,5,"None"
3343,"JAMESONLAND:COLORADO:CTL_3_7:2020","JAMESONLAND:COLORADO:CTL_3_7","JAMESONLAND:COLORADO","JAMESONLAND","COLORADO","CTL_3_7",2020,2020,2020,1,"pf_all_plot","Point-framing (sum)",0.2178,71.58566298,-23.97807302,71.5,-23.5,"71.5_-23.5","GreenIceland",21.098304687918,0.67716561560354,8,2.73882716101735,0.836250585602551,"Arctic","",NA,NA,8937,4.8,-23.6,2,-21.1,248,27,194,"continuous",50,7.14285714285714,35.7142857142857,7.14285714285714,"None"
3344,"JAMESONLAND:COLORADO:CTL_3_8:2020","JAMESONLAND:COLORADO:CTL_3_8","JAMESONLAND:COLORADO","JAMESONLAND","COLORADO","CTL_3_8",2020,2020,2020,1,"pf_all_plot","Point-framing (sum)",0.2178,71.58566298,-23.97807302,71.5,-23.5,"71.5_-23.5","GreenIceland",7.81949797099287,0.752539160671737,4,2.33535614599401,1,"Arctic","",NA,NA,8937,4.8,-23.6,2,-21.1,248,27,194,"continuous",57.1428571428571,14.2857142857143,14.2857142857143,14.2857142857143,"Evergreen_Shrub-Dominated"
3345,"JAMESONLAND:COLORADO:CTL_3_9:2020","JAMESONLAND:COLORADO:CTL_3_9","JAMESONLAND:COLORADO","JAMESONLAND","COLORADO","CTL_3_9",2020,2020,2020,1,"pf_all_plot","Point-framing (sum)",0.2178,71.58566298,-23.97807302,71.5,-23.5,"71.5_-23.5","GreenIceland",NA,0.248286866838139,3,0.958183272365963,NA,"Arctic","",NA,NA,8937,4.8,-23.6,2,-21.1,248,27,194,"continuous",86.3636363636364,0,13.6363636363636,0,"Evergreen_Shrub-Dominated"
3346,"JAMESONLAND:COLORADO:CTL_4_10:2020","JAMESONLAND:COLORADO:CTL_4_10","JAMESONLAND:COLORADO","JAMESONLAND","COLORADO","CTL_4_10",2020,2020,2020,1,"pf_all_plot","Point-framing (sum)",0.2178,71.58566298,-23.97807302,71.5,-23.5,"71.5_-23.5","GreenIceland",7.02407063503723,0.886171123995696,4,2.49957151504786,1,"Arctic","",NA,NA,8937,4.8,-23.6,2,-21.1,248,27,194,"continuous",0,62.5,25,12.5,"Deciduous_Shrub-Dominated"
3347,"JAMESONLAND:COLORADO:CTL_4_1:2020","JAMESONLAND:COLORADO:CTL_4_1","JAMESONLAND:COLORADO","JAMESONLAND","COLORADO","CTL_4_1",2020,2020,2020,1,"pf_all_plot","Point-framing (sum)",0.2178,71.58566298,-23.97807302,71.5,-23.5,"71.5_-23.5","GreenIceland",9.62951909409171,0.607664652551619,5,2.64999866980785,0.94892928760297,"Arctic","",NA,NA,8937,4.8,-23.6,2,-21.1,248,27,194,"continuous",60,6.66666666666667,6.66666666666667,26.6666666666667,"Evergreen_Shrub-Dominated"
3348,"JAMESONLAND:COLORADO:CTL_4_2:2020","JAMESONLAND:COLORADO:CTL_4_2","JAMESONLAND:COLORADO","JAMESONLAND","COLORADO","CTL_4_2",2020,2020,2020,1,"pf_all_plot","Point-framing (sum)",0.2178,71.58566298,-23.97807302,71.5,-23.5,"71.5_-23.5","GreenIceland",4.55640917383452,0.720598916085778,4,2.05254907513485,1,"Arctic","",NA,NA,8937,4.8,-23.6,2,-21.1,248,27,194,"continuous",56.25,43.75,0,0,"Evergreen_Shrub-Dominated"
3349,"JAMESONLAND:COLORADO:CTL_4_3:2020","JAMESONLAND:COLORADO:CTL_4_3","JAMESONLAND:COLORADO","JAMESONLAND","COLORADO","CTL_4_3",2020,2020,2020,1,"pf_all_plot","Point-framing (sum)",0.2178,71.58566298,-23.97807302,71.5,-23.5,"71.5_-23.5","GreenIceland",NA,0.880820780393549,3,2.33746118256637,NA,"Arctic","",NA,NA,8937,4.8,-23.6,2,-21.1,248,27,194,"continuous",41.1764705882353,58.8235294117647,0,0,"Deciduous_Shrub-Dominated"
3350,"JAMESONLAND:COLORADO:CTL_4_5:2020","JAMESONLAND:COLORADO:CTL_4_5","JAMESONLAND:COLORADO","JAMESONLAND","COLORADO","CTL_4_5",2020,2020,2020,1,"pf_all_plot","Point-framing (sum)",0.2178,71.58566298,-23.97807302,71.5,-23.5,"71.5_-23.5","GreenIceland",NA,0.590957551793198,3,1.97266322566043,NA,"Arctic","",NA,NA,8937,4.8,-23.6,2,-21.1,248,27,194,"continuous",0,68.4210526315789,15.7894736842105,15.7894736842105,"Deciduous_Shrub-Dominated"
3351,"JAMESONLAND:COLORADO:CTL_4_8:2020","JAMESONLAND:COLORADO:CTL_4_8","JAMESONLAND:COLORADO","JAMESONLAND","COLORADO","CTL_4_8",2020,2020,2020,1,"pf_all_plot","Point-framing (sum)",0.2178,71.58566298,-23.97807302,71.5,-23.5,"71.5_-23.5","GreenIceland",7.97332848066223,0.891086429028578,4,2.07669648821456,1,"Arctic","",NA,NA,8937,4.8,-23.6,2,-21.1,248,27,194,"continuous",0,30,60,10,"Graminoid-Dominated"
3352,"JAMESONLAND:LODIN:CTL_LODIN1_10:2021","JAMESONLAND:LODIN:CTL_LODIN1_10","JAMESONLAND:LODIN","JAMESONLAND","LODIN","CTL_LODIN1_10",2021,2021,2021,1,"pf_all_plot","Point-framing (sum)",0.2178,71.39768296,-24.05517697,71,-24,"71_-24","GreenIceland",5.93673154167163,0.721188952695319,4,2.52942731437872,1,"Arctic","",NA,NA,8554,3.7,-23.6,0.9,-21.1,325,27,254,"continuous",55.5555555555556,0,33.3333333333333,11.1111111111111,"Evergreen_Shrub-Dominated"
3353,"JAMESONLAND:LODIN:CTL_LODIN1_1:2021","JAMESONLAND:LODIN:CTL_LODIN1_1","JAMESONLAND:LODIN","JAMESONLAND","LODIN","CTL_LODIN1_1",2021,2021,2021,1,"pf_all_plot","Point-framing (sum)",0.2178,71.39768296,-24.05517697,71,-24,"71_-24","GreenIceland",14.4128301004095,0.750393023011161,6,2.38329432931362,0.908273448973691,"Arctic","",NA,NA,8554,3.7,-23.6,0.9,-21.1,325,27,254,"continuous",22.7272727272727,45.4545454545455,31.8181818181818,0,"None"
3354,"JAMESONLAND:LODIN:CTL_LODIN1_2:2021","JAMESONLAND:LODIN:CTL_LODIN1_2","JAMESONLAND:LODIN","JAMESONLAND","LODIN","CTL_LODIN1_2",2021,2021,2021,1,"pf_all_plot","Point-framing (sum)",0.2178,71.39768296,-24.05517697,71,-24,"71_-24","GreenIceland",12.5425228274642,0.575069347150714,5,2.27373325702307,0.897778355061623,"Arctic","",NA,NA,8554,3.7,-23.6,0.9,-21.1,325,27,254,"continuous",25,65,10,0,"Deciduous_Shrub-Dominated"
3355,"JAMESONLAND:LODIN:CTL_LODIN1_3:2021","JAMESONLAND:LODIN:CTL_LODIN1_3","JAMESONLAND:LODIN","JAMESONLAND","LODIN","CTL_LODIN1_3",2021,2021,2021,1,"pf_all_plot","Point-framing (sum)",0.2178,71.39768296,-24.05517697,71,-24,"71_-24","GreenIceland",6.78398047881183,0.70205556391145,4,1.96679626034893,1,"Arctic","",NA,NA,8554,3.7,-23.6,0.9,-21.1,325,27,254,"continuous",70,20,10,0,"Evergreen_Shrub-Dominated"
3356,"JAMESONLAND:LODIN:CTL_LODIN1_5:2021","JAMESONLAND:LODIN:CTL_LODIN1_5","JAMESONLAND:LODIN","JAMESONLAND","LODIN","CTL_LODIN1_5",2021,2021,2021,1,"pf_all_plot","Point-framing (sum)",0.2178,71.39768296,-24.05517697,71,-24,"71_-24","GreenIceland",11.6581413508621,0.456688343373525,6,2.14985148994531,0.871476013106494,"Arctic","",NA,NA,8554,3.7,-23.6,0.9,-21.1,325,27,254,"continuous",52.1739130434783,43.4782608695652,4.34782608695652,0,"Evergreen_Shrub-Dominated"
3357,"JAMESONLAND:LODIN:CTL_LODIN1_6:2021","JAMESONLAND:LODIN:CTL_LODIN1_6","JAMESONLAND:LODIN","JAMESONLAND","LODIN","CTL_LODIN1_6",2021,2021,2021,1,"pf_all_plot","Point-framing (sum)",0.2178,71.39768296,-24.05517697,71,-24,"71_-24","GreenIceland",4.97176686272722,0.859557262931114,4,2.07946842724064,1,"Arctic","",NA,NA,8554,3.7,-23.6,0.9,-21.1,325,27,254,"continuous",27.2727272727273,72.7272727272727,0,0,"Deciduous_Shrub-Dominated"
3358,"JAMESONLAND:LODIN:CTL_LODIN1_7:2021","JAMESONLAND:LODIN:CTL_LODIN1_7","JAMESONLAND:LODIN","JAMESONLAND","LODIN","CTL_LODIN1_7",2021,2021,2021,1,"pf_all_plot","Point-framing (sum)",0.2178,71.39768296,-24.05517697,71,-24,"71_-24","GreenIceland",NA,NA,2,1.10459284161686,NA,"Arctic","",NA,NA,8554,3.7,-23.6,0.9,-21.1,325,27,254,"continuous",0,100,0,0,"Deciduous_Shrub-Dominated"
3359,"JAMESONLAND:LODIN:CTL_LODIN1_8:2021","JAMESONLAND:LODIN:CTL_LODIN1_8","JAMESONLAND:LODIN","JAMESONLAND","LODIN","CTL_LODIN1_8",2021,2021,2021,1,"pf_all_plot","Point-framing (sum)",0.2178,71.39768296,-24.05517697,71,-24,"71_-24","GreenIceland",9.39772655209054,0.467521952434286,5,2.38912549864163,0.899555711003047,"Arctic","",NA,NA,8554,3.7,-23.6,0.9,-21.1,325,27,254,"continuous",37.9310344827586,58.6206896551724,3.44827586206897,0,"Deciduous_Shrub-Dominated"
3360,"JAMESONLAND:LODIN:CTL_LODIN1_9:2021","JAMESONLAND:LODIN:CTL_LODIN1_9","JAMESONLAND:LODIN","JAMESONLAND","LODIN","CTL_LODIN1_9",2021,2021,2021,1,"pf_all_plot","Point-framing (sum)",0.2178,71.39768296,-24.05517697,71,-24,"71_-24","GreenIceland",9.49634525807596,0.690768591847897,5,1.91732315833803,0.900346291939649,"Arctic","",NA,NA,8554,3.7,-23.6,0.9,-21.1,325,27,254,"continuous",19.4444444444444,77.7777777777778,2.77777777777778,0,"Deciduous_Shrub-Dominated"
3361,"JAMESONLAND:MAJOR:CTL_5_10:2020","JAMESONLAND:MAJOR:CTL_5_10","JAMESONLAND:MAJOR","JAMESONLAND","MAJOR","CTL_5_10",2020,2020,2020,1,"pf_all_plot","Point-framing (sum)",0.2178,71.49365399,-24.34597897,71,-24,"71_-24","GreenIceland",19.890401598662,0.779602339249245,8,2.53217730014885,0.771688436414319,"Arctic","",NA,NA,8954,6.3,-22.2,3.5,-19.7,373,27,292,"continuous",10,50,40,0,"None"
3362,"JAMESONLAND:MAJOR:CTL_5_11:2020","JAMESONLAND:MAJOR:CTL_5_11","JAMESONLAND:MAJOR","JAMESONLAND","MAJOR","CTL_5_11",2020,2020,2020,1,"pf_all_plot","Point-framing (sum)",0.2178,71.49365399,-24.34597897,71,-24,"71_-24","GreenIceland",13.8500856658878,0.659962615117782,5,2.63967926298571,0.916356206505533,"Arctic","",NA,NA,8954,6.3,-22.2,3.5,-19.7,373,27,292,"continuous",0,50,50,0,"None"
3363,"JAMESONLAND:MAJOR:CTL_5_1:2020","JAMESONLAND:MAJOR:CTL_5_1","JAMESONLAND:MAJOR","JAMESONLAND","MAJOR","CTL_5_1",2020,2020,2020,1,"pf_all_plot","Point-framing (sum)",0.2178,71.49365399,-24.34597897,71,-24,"71_-24","GreenIceland",14.9904651189992,0.819580525483458,6,2.19392777435721,0.920805671527045,"Arctic","",NA,NA,8954,6.3,-22.2,3.5,-19.7,373,27,292,"continuous",26.9230769230769,53.8461538461538,19.2307692307692,0,"Deciduous_Shrub-Dominated"
3364,"JAMESONLAND:MAJOR:CTL_5_2:2020","JAMESONLAND:MAJOR:CTL_5_2","JAMESONLAND:MAJOR","JAMESONLAND","MAJOR","CTL_5_2",2020,2020,2020,1,"pf_all_plot","Point-framing (sum)",0.2178,71.49365399,-24.34597897,71,-24,"71_-24","GreenIceland",17.2420080734872,0.711432114705189,9,2.35659519799311,0.822438081257072,"Arctic","",NA,NA,8954,6.3,-22.2,3.5,-19.7,373,27,292,"continuous",21.7391304347826,52.1739130434783,26.0869565217391,0,"Deciduous_Shrub-Dominated"
3365,"JAMESONLAND:MAJOR:CTL_5_4:2020","JAMESONLAND:MAJOR:CTL_5_4","JAMESONLAND:MAJOR","JAMESONLAND","MAJOR","CTL_5_4",2020,2020,2020,1,"pf_all_plot","Point-framing (sum)",0.2178,71.49365399,-24.34597897,71,-24,"71_-24","GreenIceland",18.6083887605963,0.78158460345387,8,2.52260660028996,0.794783654212709,"Arctic","",NA,NA,8954,6.3,-22.2,3.5,-19.7,373,27,292,"continuous",11.1111111111111,50,22.2222222222222,16.6666666666667,"None"
3366,"JAMESONLAND:MAJOR:CTL_5_5:2020","JAMESONLAND:MAJOR:CTL_5_5","JAMESONLAND:MAJOR","JAMESONLAND","MAJOR","CTL_5_5",2020,2020,2020,1,"pf_all_plot","Point-framing (sum)",0.2178,71.49365399,-24.34597897,71,-24,"71_-24","GreenIceland",11.9202964418386,0.724668222465233,5,2.28063380091337,0.902836467779367,"Arctic","",NA,NA,8954,6.3,-22.2,3.5,-19.7,373,27,292,"continuous",20,53.3333333333333,20,6.66666666666667,"Deciduous_Shrub-Dominated"
3367,"JAMESONLAND:MAJOR:CTL_5_6:2020","JAMESONLAND:MAJOR:CTL_5_6","JAMESONLAND:MAJOR","JAMESONLAND","MAJOR","CTL_5_6",2020,2020,2020,1,"pf_all_plot","Point-framing (sum)",0.2178,71.49365399,-24.34597897,71,-24,"71_-24","GreenIceland",11.676668748676,0.709962289209743,5,2.0383255593548,0.941158242134703,"Arctic","",NA,NA,8954,6.3,-22.2,3.5,-19.7,373,27,292,"continuous",7.14285714285714,64.2857142857143,21.4285714285714,7.14285714285714,"Deciduous_Shrub-Dominated"
3368,"JAMESONLAND:MAJOR:CTL_5_7:2020","JAMESONLAND:MAJOR:CTL_5_7","JAMESONLAND:MAJOR","JAMESONLAND","MAJOR","CTL_5_7",2020,2020,2020,1,"pf_all_plot","Point-framing (sum)",0.2178,71.49365399,-24.34597897,71,-24,"71_-24","GreenIceland",21.1896859908702,0.742992084091996,9,2.71533908684755,0.729584175285803,"Arctic","",NA,NA,8954,6.3,-22.2,3.5,-19.7,373,27,292,"continuous",20,40,20,20,"None"
3369,"JAMESONLAND:MAJOR:CTL_5_8:2020","JAMESONLAND:MAJOR:CTL_5_8","JAMESONLAND:MAJOR","JAMESONLAND","MAJOR","CTL_5_8",2020,2020,2020,1,"pf_all_plot","Point-framing (sum)",0.2178,71.49365399,-24.34597897,71,-24,"71_-24","GreenIceland",17.1434533687813,0.818406058612574,7,2.20536855401312,0.809810251354967,"Arctic","",NA,NA,8954,6.3,-22.2,3.5,-19.7,373,27,292,"continuous",6.25,50,37.5,6.25,"None"
3370,"JAMESONLAND:MAJOR:CTL_6_10:2020","JAMESONLAND:MAJOR:CTL_6_10","JAMESONLAND:MAJOR","JAMESONLAND","MAJOR","CTL_6_10",2020,2020,2020,1,"pf_all_plot","Point-framing (sum)",0.2178,71.49365399,-24.34597897,71,-24,"71_-24","GreenIceland",6.89576808184519,0.435619846259449,4,1.90654005616937,1,"Arctic","",NA,NA,8954,6.3,-22.2,3.5,-19.7,373,27,292,"continuous",65,25,5,5,"Evergreen_Shrub-Dominated"
3371,"JAMESONLAND:MAJOR:CTL_6_11:2020","JAMESONLAND:MAJOR:CTL_6_11","JAMESONLAND:MAJOR","JAMESONLAND","MAJOR","CTL_6_11",2020,2020,2020,1,"pf_all_plot","Point-framing (sum)",0.2178,71.49365399,-24.34597897,71,-24,"71_-24","GreenIceland",3.76800164840033,0.614331096773411,4,1.64095459356051,1,"Arctic","",NA,NA,8954,6.3,-22.2,3.5,-19.7,373,27,292,"continuous",77.7777777777778,11.1111111111111,11.1111111111111,0,"Evergreen_Shrub-Dominated"
3372,"JAMESONLAND:MAJOR:CTL_6_1:2020","JAMESONLAND:MAJOR:CTL_6_1","JAMESONLAND:MAJOR","JAMESONLAND","MAJOR","CTL_6_1",2020,2020,2020,1,"pf_all_plot","Point-framing (sum)",0.2178,71.49365399,-24.34597897,71,-24,"71_-24","GreenIceland",3.76800164840033,0.688230573454676,4,2.37131057908552,1,"Arctic","",NA,NA,8954,6.3,-22.2,3.5,-19.7,373,27,292,"continuous",60,15,25,0,"Evergreen_Shrub-Dominated"
3373,"JAMESONLAND:MAJOR:CTL_6_2:2020","JAMESONLAND:MAJOR:CTL_6_2","JAMESONLAND:MAJOR","JAMESONLAND","MAJOR","CTL_6_2",2020,2020,2020,1,"pf_all_plot","Point-framing (sum)",0.2178,71.49365399,-24.34597897,71,-24,"71_-24","GreenIceland",3.76800164840033,0.857563841871588,4,2.72308694980422,1,"Arctic","",NA,NA,8954,6.3,-22.2,3.5,-19.7,373,27,292,"continuous",40,36,24,0,"None"
3374,"JAMESONLAND:MAJOR:CTL_6_3:2020","JAMESONLAND:MAJOR:CTL_6_3","JAMESONLAND:MAJOR","JAMESONLAND","MAJOR","CTL_6_3",2020,2020,2020,1,"pf_all_plot","Point-framing (sum)",0.2178,71.49365399,-24.34597897,71,-24,"71_-24","GreenIceland",3.76800164840033,0.556402890940765,4,2.08539501354854,1,"Arctic","",NA,NA,8954,6.3,-22.2,3.5,-19.7,373,27,292,"continuous",68,12,20,0,"Evergreen_Shrub-Dominated"
3375,"JAMESONLAND:MAJOR:CTL_6_4:2020","JAMESONLAND:MAJOR:CTL_6_4","JAMESONLAND:MAJOR","JAMESONLAND","MAJOR","CTL_6_4",2020,2020,2020,1,"pf_all_plot","Point-framing (sum)",0.2178,71.49365399,-24.34597897,71,-24,"71_-24","GreenIceland",3.76800164840033,0.89435223801755,4,2.6449412129475,1,"Arctic","",NA,NA,8954,6.3,-22.2,3.5,-19.7,373,27,292,"continuous",47.2222222222222,41.6666666666667,11.1111111111111,0,"None"
3376,"JAMESONLAND:MAJOR:CTL_6_5:2020","JAMESONLAND:MAJOR:CTL_6_5","JAMESONLAND:MAJOR","JAMESONLAND","MAJOR","CTL_6_5",2020,2020,2020,1,"pf_all_plot","Point-framing (sum)",0.2178,71.49365399,-24.34597897,71,-24,"71_-24","GreenIceland",NA,0.670528268330542,3,2.16249398187305,NA,"Arctic","",NA,NA,8954,6.3,-22.2,3.5,-19.7,373,27,292,"continuous",60,30,10,0,"Evergreen_Shrub-Dominated"
3377,"JAMESONLAND:MAJOR:CTL_6_6:2020","JAMESONLAND:MAJOR:CTL_6_6","JAMESONLAND:MAJOR","JAMESONLAND","MAJOR","CTL_6_6",2020,2020,2020,1,"pf_all_plot","Point-framing (sum)",0.2178,71.49365399,-24.34597897,71,-24,"71_-24","GreenIceland",11.998345401864,0.585622093664089,6,2.56576948729346,0.923660025461288,"Arctic","",NA,NA,8954,6.3,-22.2,3.5,-19.7,373,27,292,"continuous",52,40,8,0,"Evergreen_Shrub-Dominated"
3378,"JAMESONLAND:MAJOR:CTL_6_7:2020","JAMESONLAND:MAJOR:CTL_6_7","JAMESONLAND:MAJOR","JAMESONLAND","MAJOR","CTL_6_7",2020,2020,2020,1,"pf_all_plot","Point-framing (sum)",0.2178,71.49365399,-24.34597897,71,-24,"71_-24","GreenIceland",16.2582075677533,0.681106159266206,7,2.40106436383254,0.879019594081339,"Arctic","",NA,NA,8954,6.3,-22.2,3.5,-19.7,373,27,292,"continuous",58.8235294117647,29.4117647058824,8.8235294117647,2.94117647058824,"Evergreen_Shrub-Dominated"
3379,"JAMESONLAND:MAJOR:CTL_6_8:2020","JAMESONLAND:MAJOR:CTL_6_8","JAMESONLAND:MAJOR","JAMESONLAND","MAJOR","CTL_6_8",2020,2020,2020,1,"pf_all_plot","Point-framing (sum)",0.2178,71.49365399,-24.34597897,71,-24,"71_-24","GreenIceland",5.92267499370019,0.612155939082462,4,1.75645362031558,1,"Arctic","",NA,NA,8954,6.3,-22.2,3.5,-19.7,373,27,292,"continuous",80.6451612903226,16.1290322580645,3.2258064516129,0,"Evergreen_Shrub-Dominated"
3380,"JAMESONLAND:MAJOR:CTL_MAJOROP_10:2021","JAMESONLAND:MAJOR:CTL_MAJOROP_10","JAMESONLAND:MAJOR","JAMESONLAND","MAJOR","CTL_MAJOROP_10",2021,2021,2021,1,"pf_all_plot","Point-framing (sum)",0.2178,71.49365399,-24.34597897,71,-24,"71_-24","GreenIceland",NA,NA,2,1.23315507860906,NA,"Arctic","",NA,NA,8954,6.3,-22.2,3.5,-19.7,373,27,292,"continuous",82.3529411764706,17.6470588235294,0,0,"Evergreen_Shrub-Dominated"
3381,"JAMESONLAND:MAJOR:CTL_MAJOROP_1:2021","JAMESONLAND:MAJOR:CTL_MAJOROP_1","JAMESONLAND:MAJOR","JAMESONLAND","MAJOR","CTL_MAJOROP_1",2021,2021,2021,1,"pf_all_plot","Point-framing (sum)",0.2178,71.49365399,-24.34597897,71,-24,"71_-24","GreenIceland",16.0500848562328,0.72630694933199,7,2.33103497468365,0.855213975843111,"Arctic","",NA,NA,8954,6.3,-22.2,3.5,-19.7,373,27,292,"continuous",50,30,0,20,"None"
3382,"JAMESONLAND:MAJOR:CTL_MAJOROP_2:2021","JAMESONLAND:MAJOR:CTL_MAJOROP_2","JAMESONLAND:MAJOR","JAMESONLAND","MAJOR","CTL_MAJOROP_2",2021,2021,2021,1,"pf_all_plot","Point-framing (sum)",0.2178,71.49365399,-24.34597897,71,-24,"71_-24","GreenIceland",17.4704111635931,0.79466314866053,7,2.39142607119739,0.829789560030162,"Arctic","",NA,NA,8954,6.3,-22.2,3.5,-19.7,373,27,292,"continuous",54.1666666666667,16.6666666666667,12.5,16.6666666666667,"Evergreen_Shrub-Dominated"
3383,"JAMESONLAND:MAJOR:CTL_MAJOROP_3:2021","JAMESONLAND:MAJOR:CTL_MAJOROP_3","JAMESONLAND:MAJOR","JAMESONLAND","MAJOR","CTL_MAJOROP_3",2021,2021,2021,1,"pf_all_plot","Point-framing (sum)",0.2178,71.49365399,-24.34597897,71,-24,"71_-24","GreenIceland",25.0466907336846,0.832502698775836,10,2.46611318797511,0.841046194535712,"Arctic","",NA,NA,8954,6.3,-22.2,3.5,-19.7,373,27,292,"continuous",20,40,20,20,"None"
3384,"JAMESONLAND:MAJOR:CTL_MAJOROP_4:2021","JAMESONLAND:MAJOR:CTL_MAJOROP_4","JAMESONLAND:MAJOR","JAMESONLAND","MAJOR","CTL_MAJOROP_4",2021,2021,2021,1,"pf_all_plot","Point-framing (sum)",0.2178,71.49365399,-24.34597897,71,-24,"71_-24","GreenIceland",11.9615952648708,0.739484604366129,6,2.54959100859568,0.908985782991705,"Arctic","",NA,NA,8954,6.3,-22.2,3.5,-19.7,373,27,292,"continuous",40.9090909090909,45.4545454545455,13.6363636363636,0,"None"
3385,"JAMESONLAND:MAJOR:CTL_MAJOROP_5:2021","JAMESONLAND:MAJOR:CTL_MAJOROP_5","JAMESONLAND:MAJOR","JAMESONLAND","MAJOR","CTL_MAJOROP_5",2021,2021,2021,1,"pf_all_plot","Point-framing (sum)",0.2178,71.49365399,-24.34597897,71,-24,"71_-24","GreenIceland",8.70347780487831,0.713060837181636,4,2.37874734023432,1,"Arctic","",NA,NA,8954,6.3,-22.2,3.5,-19.7,373,27,292,"continuous",45,30,15,10,"None"
3386,"JAMESONLAND:MAJOR:CTL_MAJOROP_7:2021","JAMESONLAND:MAJOR:CTL_MAJOROP_7","JAMESONLAND:MAJOR","JAMESONLAND","MAJOR","CTL_MAJOROP_7",2021,2021,2021,1,"pf_all_plot","Point-framing (sum)",0.2178,71.49365399,-24.34597897,71,-24,"71_-24","GreenIceland",17.4786922422875,0.723723951987999,7,2.19901464454236,0.893339647407576,"Arctic","",NA,NA,8954,6.3,-22.2,3.5,-19.7,373,27,292,"continuous",60,20,15,5,"Evergreen_Shrub-Dominated"
3387,"JAMESONLAND:MAJOR:CTL_MAJOROP_8:2021","JAMESONLAND:MAJOR:CTL_MAJOROP_8","JAMESONLAND:MAJOR","JAMESONLAND","MAJOR","CTL_MAJOROP_8",2021,2021,2021,1,"pf_all_plot","Point-framing (sum)",0.2178,71.49365399,-24.34597897,71,-24,"71_-24","GreenIceland",20.8591223194621,0.695058283647804,8,2.66556985196595,0.86322252293778,"Arctic","",NA,NA,8954,6.3,-22.2,3.5,-19.7,373,27,292,"continuous",50,30,16.6666666666667,3.33333333333333,"None"
3388,"JAMESONLAND:MAJOR:CTL_MAJOROP_9:2021","JAMESONLAND:MAJOR:CTL_MAJOROP_9","JAMESONLAND:MAJOR","JAMESONLAND","MAJOR","CTL_MAJOROP_9",2021,2021,2021,1,"pf_all_plot","Point-framing (sum)",0.2178,71.49365399,-24.34597897,71,-24,"71_-24","GreenIceland",8.86660430124353,0.675781680381563,5,2.16815756325509,0.955655679640002,"Arctic","",NA,NA,8954,6.3,-22.2,3.5,-19.7,373,27,292,"continuous",60.8695652173913,21.7391304347826,17.3913043478261,0,"Evergreen_Shrub-Dominated"
3389,"JAMESONLAND:TYSKIT:CTL_13_10:2021","JAMESONLAND:TYSKIT:CTL_13_10","JAMESONLAND:TYSKIT","JAMESONLAND","TYSKIT","CTL_13_10",2021,2021,2021,1,"pf_all_plot","Point-framing (sum)",0.1089,71.05257704,-24.225714,71,-24,"71_-24","GreenIceland",NA,NA,2,1.17851130197758,NA,"Arctic","",NA,NA,8226,6.4,-19.8,3.7,-17.4,377,26,297,"continuous",16.6666666666667,83.3333333333333,0,0,"Deciduous_Shrub-Dominated"
3390,"JAMESONLAND:TYSKIT:CTL_13_1:2021","JAMESONLAND:TYSKIT:CTL_13_1","JAMESONLAND:TYSKIT","JAMESONLAND","TYSKIT","CTL_13_1",2021,2021,2021,1,"pf_all_plot","Point-framing (sum)",0.1089,71.05257704,-24.225714,71,-24,"71_-24","GreenIceland",NA,NA,2,2.03646752981726,NA,"Arctic","",NA,NA,8226,6.4,-19.8,3.7,-17.4,377,26,297,"continuous",40,60,0,0,"Deciduous_Shrub-Dominated"
3391,"JAMESONLAND:TYSKIT:CTL_13_2:2021","JAMESONLAND:TYSKIT:CTL_13_2","JAMESONLAND:TYSKIT","JAMESONLAND","TYSKIT","CTL_13_2",2021,2021,2021,1,"pf_all_plot","Point-framing (sum)",0.1089,71.05257704,-24.225714,71,-24,"71_-24","GreenIceland",NA,NA,2,1.17851130197758,NA,"Arctic","",NA,NA,8226,6.4,-19.8,3.7,-17.4,377,26,297,"continuous",16.6666666666667,83.3333333333333,0,0,"Deciduous_Shrub-Dominated"
